TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,OBS_REV,DATE,nomflow,cleFlow,INDICATEUR,SECT-INST,OPERATION,CNA_PRODUIT,NATURE,VALORISATION,CORRECTION,SERIE_ARRETEE,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,SECT-INST_label_fr,SECT-INST_label_en,OPERATION_label_fr,OPERATION_label_en,CNA_PRODUIT_label_fr,CNA_PRODUIT_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,VALORISATION_label_fr,VALORISATION_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,SERIE_ARRETEE_label_fr,SERIE_ARRETEE_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_REV_label_fr,OBS_REV_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en
1967-Q2,1.2,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1967-04-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1967-Q3,1.0,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1967-07-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1967-Q4,1.0,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1967-10-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1968-Q1,2.8,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1968-01-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1968-Q2,-5.3,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1968-04-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1968-Q3,8.1,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1968-07-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1968-Q4,1.1,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1968-10-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1969-Q1,0.9,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1969-01-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1969-Q2,2.1,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1969-04-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1969-Q3,1.4,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1969-07-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1969-Q4,1.6,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1969-10-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1970-Q1,1.5,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1970-01-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1970-Q2,1.8,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1970-04-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1970-Q3,1.1,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1970-07-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1970-Q4,1.2,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1970-10-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1971-Q1,1.6,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1971-01-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1971-Q2,1.1,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1971-04-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1971-Q3,1.3,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1971-07-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
1971-Q4,1.0,A,DEF,A,011794844,T,Comptes trimestriels (base 2020) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,Quarterly accounts (base 2020) - Evolution of the total Gross Domestic Product - Volumes chained at previous year prices - SA-WDA series,2025-11-28,POURCENT,0,FE,1,,1971-10-01 00:00:00,CNT-2020-PIB-EQB-RF,T.CNT-EQUILIBRE_PIB.SO.PIB.SO.TAUX.FE.L.POURCENT.CVS-CJO.FALSE,CNT-EQUILIBRE_PIB,SO,PIB,SO,TAUX,L,CVS-CJO,FALSE,Trimestrielle,Quarterly,Équilibre du produit intérieur brut,Gross Domestic Product balance,Sans objet,Not applicable,PIB - Produit intérieur brut,GDP - Gross domestic product,Sans objet,Not applicable,Taux,Rate,France,France,Volumes aux prix de l'année précédente chaînés,Volumes chained at previous year prices,%,%,Corrigé des variations saisonnières et du nombre de jours ouvrables,Seasonally and working-day adjusted,non,no,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value
