TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,DATE,nomflow,cleFlow,INDICATEUR,NATURE,AGE,CORRECTION,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,AGE_label_fr,AGE_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en
2012,13.3,A,DEF,A,001742969,A,Taux de pauvreté : 40 à 49 ans - Gironde,Poverty rate: 40 to 49 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,14.0,A,DEF,A,001742969,A,Taux de pauvreté : 40 à 49 ans - Gironde,Poverty rate: 40 to 49 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,14.3,A,DEF,A,001742969,A,Taux de pauvreté : 40 à 49 ans - Gironde,Poverty rate: 40 to 49 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.8,A,DEF,A,001742969,A,Taux de pauvreté : 40 à 49 ans - Gironde,Poverty rate: 40 to 49 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,21.9,A,DEF,A,001742970,A,Taux de pauvreté : 40 à 49 ans - Hérault,Poverty rate: 40 to 49 years old - Hérault,2018-06-19,POURCENT,0,D34,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D34.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,34 - Hérault,34 - Hérault,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,22.7,A,DEF,A,001742970,A,Taux de pauvreté : 40 à 49 ans - Hérault,Poverty rate: 40 to 49 years old - Hérault,2018-06-19,POURCENT,0,D34,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D34.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,34 - Hérault,34 - Hérault,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,23.1,A,DEF,A,001742970,A,Taux de pauvreté : 40 à 49 ans - Hérault,Poverty rate: 40 to 49 years old - Hérault,2018-06-19,POURCENT,0,D34,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D34.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,34 - Hérault,34 - Hérault,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,22.9,A,DEF,A,001742970,A,Taux de pauvreté : 40 à 49 ans - Hérault,Poverty rate: 40 to 49 years old - Hérault,2018-06-19,POURCENT,0,D34,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D34.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,34 - Hérault,34 - Hérault,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,10.5,A,DEF,A,001742971,A,Taux de pauvreté : 40 à 49 ans - Ille-et-Vilaine,Poverty rate: 40 to 49 years old - Ille-et-Vilaine,2018-06-19,POURCENT,0,D35,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D35.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,35 - Ille-et-Vilaine,35 - Ille-et-Vilaine,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,10.9,A,DEF,A,001742971,A,Taux de pauvreté : 40 à 49 ans - Ille-et-Vilaine,Poverty rate: 40 to 49 years old - Ille-et-Vilaine,2018-06-19,POURCENT,0,D35,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D35.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,35 - Ille-et-Vilaine,35 - Ille-et-Vilaine,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,11.4,A,DEF,A,001742971,A,Taux de pauvreté : 40 à 49 ans - Ille-et-Vilaine,Poverty rate: 40 to 49 years old - Ille-et-Vilaine,2018-06-19,POURCENT,0,D35,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D35.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,35 - Ille-et-Vilaine,35 - Ille-et-Vilaine,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,12.0,A,DEF,A,001742971,A,Taux de pauvreté : 40 à 49 ans - Ille-et-Vilaine,Poverty rate: 40 to 49 years old - Ille-et-Vilaine,2018-06-19,POURCENT,0,D35,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D35.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,35 - Ille-et-Vilaine,35 - Ille-et-Vilaine,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,16.5,A,DEF,A,001742972,A,Taux de pauvreté : 40 à 49 ans - Indre,Poverty rate: 40 to 49 years old - Indre,2018-06-19,POURCENT,0,D36,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D36.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,36 - Indre,36 - Indre,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,17.1,A,DEF,A,001742972,A,Taux de pauvreté : 40 à 49 ans - Indre,Poverty rate: 40 to 49 years old - Indre,2018-06-19,POURCENT,0,D36,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D36.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,36 - Indre,36 - Indre,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,18.0,A,DEF,A,001742972,A,Taux de pauvreté : 40 à 49 ans - Indre,Poverty rate: 40 to 49 years old - Indre,2018-06-19,POURCENT,0,D36,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D36.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,36 - Indre,36 - Indre,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,18.3,A,DEF,A,001742972,A,Taux de pauvreté : 40 à 49 ans - Indre,Poverty rate: 40 to 49 years old - Indre,2018-06-19,POURCENT,0,D36,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D36.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,36 - Indre,36 - Indre,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.1,A,DEF,A,001742973,A,Taux de pauvreté : 40 à 49 ans - Indre-et-Loire,Poverty rate: 40 to 49 years old - Indre-et-Loire,2018-06-19,POURCENT,0,D37,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D37.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,37 - Indre-et-Loire,37 - Indre-et-Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,13.5,A,DEF,A,001742973,A,Taux de pauvreté : 40 à 49 ans - Indre-et-Loire,Poverty rate: 40 to 49 years old - Indre-et-Loire,2018-06-19,POURCENT,0,D37,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D37.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,37 - Indre-et-Loire,37 - Indre-et-Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,13.9,A,DEF,A,001742973,A,Taux de pauvreté : 40 à 49 ans - Indre-et-Loire,Poverty rate: 40 to 49 years old - Indre-et-Loire,2018-06-19,POURCENT,0,D37,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D37.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,37 - Indre-et-Loire,37 - Indre-et-Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.5,A,DEF,A,001742973,A,Taux de pauvreté : 40 à 49 ans - Indre-et-Loire,Poverty rate: 40 to 49 years old - Indre-et-Loire,2018-06-19,POURCENT,0,D37,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D37.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,37 - Indre-et-Loire,37 - Indre-et-Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,12.1,A,DEF,A,001742974,A,Taux de pauvreté : 40 à 49 ans - Isère,Poverty rate: 40 to 49 years old - Isère,2018-06-19,POURCENT,0,D38,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D38.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,38 - Isère,38 - Isère,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,12.5,A,DEF,A,001742974,A,Taux de pauvreté : 40 à 49 ans - Isère,Poverty rate: 40 to 49 years old - Isère,2018-06-19,POURCENT,0,D38,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D38.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,38 - Isère,38 - Isère,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,12.7,A,DEF,A,001742974,A,Taux de pauvreté : 40 à 49 ans - Isère,Poverty rate: 40 to 49 years old - Isère,2018-06-19,POURCENT,0,D38,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D38.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,38 - Isère,38 - Isère,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,13.2,A,DEF,A,001742974,A,Taux de pauvreté : 40 à 49 ans - Isère,Poverty rate: 40 to 49 years old - Isère,2018-06-19,POURCENT,0,D38,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D38.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,38 - Isère,38 - Isère,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,14.3,A,DEF,A,001742975,A,Taux de pauvreté : 40 à 49 ans - Jura,Poverty rate: 40 to 49 years old - Jura,2018-06-19,POURCENT,0,D39,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D39.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,39 - Jura,39 - Jura,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,14.7,A,DEF,A,001742975,A,Taux de pauvreté : 40 à 49 ans - Jura,Poverty rate: 40 to 49 years old - Jura,2018-06-19,POURCENT,0,D39,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D39.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,39 - Jura,39 - Jura,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,14.5,A,DEF,A,001742975,A,Taux de pauvreté : 40 à 49 ans - Jura,Poverty rate: 40 to 49 years old - Jura,2018-06-19,POURCENT,0,D39,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D39.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,39 - Jura,39 - Jura,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.6,A,DEF,A,001742975,A,Taux de pauvreté : 40 à 49 ans - Jura,Poverty rate: 40 to 49 years old - Jura,2018-06-19,POURCENT,0,D39,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D39.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,39 - Jura,39 - Jura,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.7,A,DEF,A,001742976,A,Taux de pauvreté : 40 à 49 ans - Landes,Poverty rate: 40 to 49 years old - Landes,2018-06-19,POURCENT,0,D40,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D40.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,40 - Landes,40 - Landes,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,14.2,A,DEF,A,001742976,A,Taux de pauvreté : 40 à 49 ans - Landes,Poverty rate: 40 to 49 years old - Landes,2018-06-19,POURCENT,0,D40,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D40.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,40 - Landes,40 - Landes,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,14.8,A,DEF,A,001742976,A,Taux de pauvreté : 40 à 49 ans - Landes,Poverty rate: 40 to 49 years old - Landes,2018-06-19,POURCENT,0,D40,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D40.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,40 - Landes,40 - Landes,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.8,A,DEF,A,001742976,A,Taux de pauvreté : 40 à 49 ans - Landes,Poverty rate: 40 to 49 years old - Landes,2018-06-19,POURCENT,0,D40,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D40.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,40 - Landes,40 - Landes,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,14.8,A,DEF,A,001742977,A,Taux de pauvreté : 40 à 49 ans - Loir-et-Cher,Poverty rate: 40 to 49 years old - Loir-et-Cher,2018-06-19,POURCENT,0,D41,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D41.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,41 - Loir-et-Cher,41 - Loir-et-Cher,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,15.3,A,DEF,A,001742977,A,Taux de pauvreté : 40 à 49 ans - Loir-et-Cher,Poverty rate: 40 to 49 years old - Loir-et-Cher,2018-06-19,POURCENT,0,D41,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D41.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,41 - Loir-et-Cher,41 - Loir-et-Cher,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,16.0,A,DEF,A,001742977,A,Taux de pauvreté : 40 à 49 ans - Loir-et-Cher,Poverty rate: 40 to 49 years old - Loir-et-Cher,2018-06-19,POURCENT,0,D41,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D41.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,41 - Loir-et-Cher,41 - Loir-et-Cher,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,16.2,A,DEF,A,001742977,A,Taux de pauvreté : 40 à 49 ans - Loir-et-Cher,Poverty rate: 40 to 49 years old - Loir-et-Cher,2018-06-19,POURCENT,0,D41,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D41.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,41 - Loir-et-Cher,41 - Loir-et-Cher,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,16.9,A,DEF,A,001742978,A,Taux de pauvreté : 40 à 49 ans - Loire,Poverty rate: 40 to 49 years old - Loire,2018-06-19,POURCENT,0,D42,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D42.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,42 - Loire,42 - Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,17.3,A,DEF,A,001742978,A,Taux de pauvreté : 40 à 49 ans - Loire,Poverty rate: 40 to 49 years old - Loire,2018-06-19,POURCENT,0,D42,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D42.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,42 - Loire,42 - Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,17.8,A,DEF,A,001742978,A,Taux de pauvreté : 40 à 49 ans - Loire,Poverty rate: 40 to 49 years old - Loire,2018-06-19,POURCENT,0,D42,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D42.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,42 - Loire,42 - Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,18.4,A,DEF,A,001742978,A,Taux de pauvreté : 40 à 49 ans - Loire,Poverty rate: 40 to 49 years old - Loire,2018-06-19,POURCENT,0,D42,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D42.40-49.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,40-49,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,42 - Loire,42 - Loire,De 40 à 49 ans,From 40 to 49 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
