periode,indice_prix,description,zone,id_serie,annee,trimestre
1998-Q3,39.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,1998,3
1998-Q4,39.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,1998,4
1999-Q1,39.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,1999,1
1999-Q2,39.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,1999,2
1999-Q3,42.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,1999,3
1999-Q4,42.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,1999,4
2000-Q1,42.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2000,1
2000-Q2,43.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2000,2
2000-Q3,45.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2000,3
2000-Q4,45.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2000,4
2001-Q1,45.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2001,1
2001-Q2,47.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2001,2
2001-Q3,49.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2001,3
2001-Q4,49.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2001,4
2002-Q1,49.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2002,1
2002-Q2,50.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2002,2
2002-Q3,53.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2002,3
2002-Q4,53.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2002,4
2003-Q1,54.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2003,1
2003-Q2,56.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2003,2
2003-Q3,59.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2003,3
2003-Q4,61.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2003,4
2004-Q1,62.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2004,1
2004-Q2,65.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2004,2
2004-Q3,69.9,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2004,3
2004-Q4,71.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2004,4
2005-Q1,72.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2005,1
2005-Q2,77.0,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2005,2
2005-Q3,81.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2005,3
2005-Q4,82.9,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2005,4
2006-Q1,85.9,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2006,1
2006-Q2,87.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2006,2
2006-Q3,91.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2006,3
2006-Q4,91.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2006,4
2007-Q1,92.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2007,1
2007-Q2,94.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2007,2
2007-Q3,96.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2007,3
2007-Q4,96.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2007,4
2008-Q1,95.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2008,1
2008-Q2,96.0,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2008,2
2008-Q3,97.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2008,3
2008-Q4,93.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2008,4
2009-Q1,89.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2009,1
2009-Q2,87.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2009,2
2009-Q3,89.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2009,3
2009-Q4,89.0,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2009,4
2010-Q1,91.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2010,1
2010-Q2,93.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2010,2
2010-Q3,97.0,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2010,3
2010-Q4,98.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2010,4
2011-Q1,99.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2011,1
2011-Q2,103.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2011,2
2011-Q3,107.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2011,3
2011-Q4,105.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2011,4
2012-Q1,104.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2012,1
2012-Q2,104.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2012,2
2012-Q3,106.0,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2012,3
2012-Q4,104.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2012,4
2013-Q1,103.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2013,1
2013-Q2,103.9,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2013,2
2013-Q3,104.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2013,3
2013-Q4,102.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2013,4
2014-Q1,102.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2014,1
2014-Q2,101.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2014,2
2014-Q3,103.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2014,3
2014-Q4,100.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2014,4
2015-Q1,99.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2015,1
2015-Q2,99.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2015,2
2015-Q3,101.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2015,3
2015-Q4,99.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2015,4
2016-Q1,99.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2016,1
2016-Q2,100.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2016,2
2016-Q3,102.9,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2016,3
2016-Q4,101.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2016,4
2017-Q1,102.3,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2017,1
2017-Q2,103.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2017,2
2017-Q3,106.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2017,3
2017-Q4,104.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2017,4
2018-Q1,105.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2018,1
2018-Q2,106.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2018,2
2018-Q3,109.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2018,3
2018-Q4,109.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2018,4
2019-Q1,109.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2019,1
2019-Q2,110.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2019,2
2019-Q3,113.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2019,3
2019-Q4,112.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2019,4
2020-Q1,114.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2020,1
2020-Q2,117.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2020,2
2020-Q3,120.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2020,3
2020-Q4,122.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2020,4
2021-Q1,122.9,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2021,1
2021-Q2,124.1,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2021,2
2021-Q3,127.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2021,3
2021-Q4,126.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2021,4
2022-Q1,127.0,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2022,1
2022-Q2,128.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2022,2
2022-Q3,131.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2022,3
2022-Q4,128.6,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2022,4
2023-Q1,126.5,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2023,1
2023-Q2,124.4,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2023,2
2023-Q3,123.8,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2023,3
2023-Q4,119.7,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2023,4
2024-Q1,116.2,Indice des prix des logements anciens - Île-de-France : Val-de-Marne - Ensemble - Base 100 en moyenne annuelle 2015 - série brute,D94,10567046,2024,1
